Corpus 1,Corpus 2,value
xrJSbVEHWcYU7up,Ah56015457,0.5649642738824815
ziporaortal,ZaguriMor13184,0.5651298281899776
yossibeber1,Ha_Drakon,0.5652911146130695
wtf25986999,DanielOriii,0.5654994249252105
ziporaortal,Ilana80028045,0.5656014344256984
SwmrwnWry38466,Ilana80028045,0.5656672502578625
moving_bot22,AriBargar,0.5657046636926861
DoronLavi3,AriBargar,0.565723197991719
ziporaortal,hotbot699,0.5658120241841932
tami2759721463,FrazzleUnicorn,0.5660020231169893
esterrmmm,NatiFrid,0.5660320561083134
tami2759721463,BendavidDudi,0.5660386102725424
Pusha44986409,Ah56015457,0.5660924489196253
thefardude,SwmrwnWry38466,0.5660942576116765
ayala25094128,Nobleinopal,0.5661085888682676
moving_bot22,Ah56015457,0.566133958183537
tamim1379487781,duct_pure,0.5661957330226377
paXqueville,BendavidDudi,0.5664398517839806
selectivit,SwmrwnWry38466,0.5666031320088201
naorlyn,edihoo2,0.5667100713416892
xrJSbVEHWcYU7up,AriBargar,0.566857497804777
GYmJISSkCReYUET,AriBargar,0.5670510679338149
slinkysown68849,70SKsJcTocTNevL,0.5671008924722215
BendavidDudi,1Ycmeired,0.5671745363852682
edihoo2,avar14700079,0.5673888522986362
hotbot699,Ha_Drakon,0.5674502559240033
edihoo2,1Ycmeired,0.5675533585731874
moshenatania,AriBargar,0.5678308514947376
levyalbertino,FrazzleUnicorn,0.5678554900587486
ziporaortal,LakersssLa,0.5681775557986892
hotbot699,BendavidDudi,0.568262259559139
levyalbertino,KingDavid1711,0.5682648064106158
yossibeber1,MyWyzmn8996,0.5683378636478463
levyalbertino,edihoo2,0.5683533338473014
Ah56015457,51JYvsb1i7LDjyW,0.5684189019839322
avar14700079,AmnonShulman,0.5689458267691865
esterrmmm,AriBargar,0.5690441401065442
elizipori,edihoo2,0.5693095433879451
gl_xllk,duct_pure,0.5695035616295614
BendavidDudi,Az291058,0.5695067585084455
ilan97933576,danidin090,0.5698379145701342
yosishahbar,prydmn6,0.5698914621026159
edihoo2,Az291058,0.5700273105243076
igal80448046748,Z87362157,0.5701365930228889
yossibeber1,SwmrwnWry38466,0.5703954706204285
naorlyn,MyWyzmn8996,0.5707844149195868
naorlyn,AmnonShulman,0.5708118835171526
avar14700079,BendavidDudi,0.5714242929828031
arcodeAndroid,Ah56015457,0.5718412535423401
NatiFrid,DoronStaub97973,0.5718754579033447
danidin090,Z87362157,0.5722937403955668
igal80448046748,hotbot699,0.5723597043958105
xrJSbVEHWcYU7up,SwmrwnWry38466,0.572431604955769
gl_xllk,KingDavid1711,0.5724503566467206
navak50,AriBargar,0.572513240187026
SwmrwnWry38466,LakersssLa,0.5726712362204384
selectivit,Ha_Drakon,0.572979858942915
DoronLavi3,Ah56015457,0.5730143836382803
esterrmmm,Nobleinopal,0.5734354551798536
xrJSbVEHWcYU7up,slinkysown68849,0.5735009706418095
wtf25986999,arcodeAndroid,0.5735719542182338
xrJSbVEHWcYU7up,wtf25986999,0.5736350433706952
thefardude,edihoo2,0.5736465136338901
paXqueville,edihoo2,0.5738181900495565
Az291058,AmnonShulman,0.5738864032124522
smolan_with_s,slinkysown68849,0.5744874406377048
slinkysown68849,DanielOriii,0.5745049013963799
yossibeber1,Z87362157,0.5746126722374356
duct_pure,InbalShaky,0.5746646868547486
babusha110,KingDavid1711,0.574723557912788
tami2759721463,SwmrwnWry38466,0.5748790009653894
arcodeAndroid,KingDavid1711,0.5749876510623018
wtf25986999,ayala25094128,0.5750562461074269
slinkysown68849,ayala25094128,0.5751816660010447
LakersssLa,BendavidDudi,0.5751959917773152
ayala25094128,AriBargar,0.5752331577959003
nr67974926,NatiFrid,0.5753079024527049
edihoo2,Ilana80028045,0.5754875959641478
igal80448046748,MyWyzmn8996,0.5754899829113912
thefardude,selectivit,0.5755070649361805
yossibeber1,edihoo2,0.5755792736123905
selectivit,duct_pure,0.5755977860994942
ayala25094128,Ah56015457,0.5756163960081474
wtf25986999,GYmJISSkCReYUET,0.5761399702307685
WryYrqwny,NatiFrid,0.5764091887598187
babusha110,BendavidDudi,0.576540347769559
demokratya11,ShbrYwsy,0.5765860229759182
xrJSbVEHWcYU7up,tamim1379487781,0.5767318503348483
shogokipppp,Meir1973782,0.5767369527422882
wtf25986999,Efke12,0.5770162123063726
thefardude,danidin090,0.5770264842108339
slinkysown68849,OrwellTruth1984,0.5770343129259073
tamim1379487781,LakersssLa,0.5770462631686002
ilan97933576,AmirLevy3,0.5772342723623437
KingDavid1711,EpsteinBarr7,0.5773726585853722
tami2759721463,MyWyzmn8996,0.5774848915840234
kashkeshet_,NatiFrid,0.5774930265629579
ziporaortal,naorlyn,0.577503928438601
MyWyzmn8996,LakersssLa,0.5775401734484625
hotbot699,MyWyzmn8996,0.5775424662540073
ziporaortal,thefardude,0.5775616338744854
selectivit,Z87362157,0.577569877093102
Meir1973782,GYmJISSkCReYUET,0.5776031839099283
selectivit,igal80448046748,0.5777437226122722
LakersssLa,KingDavid1711,0.5778710368460137
hotbot699,edihoo2,0.5779333757116001
elizipori,AmnonShulman,0.5779886761637697
mHtUq817Q1VAYag,BendavidDudi,0.5780923810066539
naorlyn,KingDavid1711,0.5781384286909682
kashkeshet_,AriBargar,0.5782092574152464
smolan_with_s,Meir1973782,0.5782304166069504
slinkysown68849,GYmJISSkCReYUET,0.5783148057263522
smolan_with_s,edihoo2,0.5784570161904791
AmnonShulman,1Ycmeired,0.5784633192965739
Nobleinopal,GYmJISSkCReYUET,0.5784637734407854
esterrmmm,Ah56015457,0.578495983162536
duct_pure,EpsteinBarr7,0.5791074294671738
danidin090,Ha_Drakon,0.5791166950109239
Nobleinopal,AlonGafni1,0.5791811910751571
thefardude,hotbot699,0.5792746741678851
Nobleinopal,Efke12,0.5793434517680613
tamim1379487781,igal80448046748,0.5794941204919338
NacShaul,MyWyzmn8996,0.5795427834416658
wtf25986999,shogokipppp,0.5797688853466167
navak50,Ah56015457,0.5797889433280153
naorlyn,BendavidDudi,0.5798848029950214
xrJSbVEHWcYU7up,KingDavid1711,0.5799582596258626
paXqueville,avar14700079,0.5800349962352265
edihoo2,LakersssLa,0.5802508889468155
SvetkaIL,AmnonShulman,0.5805437453391546
mHtUq817Q1VAYag,Meir1973782,0.5806567147610776
OrwellTruth1984,Meir1973782,0.5808179827826059
yossibeber1,danidin090,0.5811088475111704
yosi_shahbar,demokratya11,0.5811381716998505
Ilana80028045,Ha_Drakon,0.5812051724829891
ziporaortal,levyalbertino,0.5812619792555089
danidin090,LakersssLa,0.5812752979510621
danidin090,AmirLevy3,0.5813118373329813
wtf25986999,AlonGafni1,0.5813481562670033
yossibeber1,ilan97933576,0.5813567454506458
babusha110,FrazzleUnicorn,0.5813576593434406
edihoo2,babusha110,0.5814420219293474
DoronStauber007,DoronStaub69008,0.5816175307800616
ziporaortal,70SKsJcTocTNevL,0.5817800312433135
xrJSbVEHWcYU7up,Meir1973782,0.5818886170983667
hotbot699,SwmrwnWry38466,0.5818978924447888
ilan97933576,duct_pure,0.5820047789114826
selectivit,ilan97933576,0.5821700704395111
tamim1379487781,selectivit,0.5822973205168233
wtf25986999,Max_B_777,0.582483045116303
tami2759721463,edihoo2,0.5824989456878792
OFgSTCH7IvIILSB,LnySbg30090,0.5825107716925685
wtf25986999,esterrmmm,0.5825412698917439
elizipori,BendavidDudi,0.5826054459527716
slinkysown68849,arcodeAndroid,0.5828063169567338
wtf25986999,rikiblaiberg,0.5835466868542472
YahavYonatan,AriBargar,0.5836495992725844
yossibeber1,tamim1379487781,0.5837881355089805
thefardude,igal80448046748,0.5841787386528461
NatiFrid,Max_B_777,0.584202661794573
Meir1973782,70SKsJcTocTNevL,0.5844341884985496
KingDavid1711,GYmJISSkCReYUET,0.5844623012055603
Max_B_777,AriBargar,0.58492396185591
ZaguriMor13184,Ha_Drakon,0.5849894681786773
Meir1973782,AlonGafni1,0.5850938258815395
nr67974926,Nobleinopal,0.5851651255747847
nr67974926,AriBargar,0.5851870882059181
yossibeber1,Ilana80028045,0.5853530977615439
indianados1,duct_pure,0.585519462328322
ti3627sa,NatiFrid,0.5855685653596325
ilan97933576,Ilana80028045,0.5856633048625501
InbalShaky,AmirLevy3,0.5857685877769966
ptrywt21,lion7053,0.5858312914654203
NatiFrid,008Maverick,0.5858861326151258
tami2759721463,ilan97933576,0.585903692979191
igal80448046748,danidin090,0.5860158412188524
ziporaortal,xrJSbVEHWcYU7up,0.586017900634581
arcodeAndroid,SwmrwnWry38466,0.5861474701952242
thefardude,Ha_Drakon,0.586181722157507
YahavYonatan,Ah56015457,0.5863708497155551
Nobleinopal,008Maverick,0.586571234681183
MyWyzmn8996,70SKsJcTocTNevL,0.5865802299404618
slinkysown68849,shogokipppp,0.5866888680774518
naorlyn,FrazzleUnicorn,0.5870187741705676
Meir1973782,51JYvsb1i7LDjyW,0.5870724712970439
Max_B_777,Ah56015457,0.587583651061158
nr67974926,Ah56015457,0.5878293970102774
shogokipppp,BendavidDudi,0.5878330699802234
babusha110,MyWyzmn8996,0.5878562306492108
slinkysown68849,AlonGafni1,0.5881964094332232
yossibeber1,igal80448046748,0.5882018768418638
wtf25986999,anibibist,0.5882252100255038
ilan97933576,LakersssLa,0.5882710423086269
DoronStaub97973,AriBargar,0.588289907869446
ilan97933576,igal80448046748,0.5883583416292756
igal80448046748,Ha_Drakon,0.5884092933546684
xrJSbVEHWcYU7up,AmnonShulman,0.5884371939071017
ti3627sa,AriBargar,0.5884967458073198
arcodeAndroid,AmnonShulman,0.5885068683579261
thefardude,Z87362157,0.5885242152588376
ti3627sa,Nobleinopal,0.5886013357344967
AmnonShulman,70SKsJcTocTNevL,0.5886912105194321
thefardude,tamim1379487781,0.588699468916552
arcodeAndroid,Meir1973782,0.5888223552509496
paXqueville,AlonGafni1,0.5889859820956801
naorlyn,SwmrwnWry38466,0.5889991971760447
BendavidDudi,70SKsJcTocTNevL,0.5890045196553757
KingDavid1711,70SKsJcTocTNevL,0.5893850002007811
slinkysown68849,esterrmmm,0.5894329178326533
wtf25986999,kashkeshet_,0.5894607492548819
kashkeshet_,Nobleinopal,0.5896244935821647
anibibist,Meir1973782,0.5896513355818229
Meir1973782,DanielOriii,0.5897102677049672
kashkeshet_,Ah56015457,0.5899909877795222
shogokipppp,AmnonShulman,0.5900206039258964
xrJSbVEHWcYU7up,danidin090,0.5901357588253154
ayala25094128,KingDavid1711,0.5901634896036475
lion7053,danidin090,0.5902438083665534
edihoo2,ayala25094128,0.5902885123886201
tami2759721463,Ha_Drakon,0.5904650538192563
Ilana80028045,AmirLevy3,0.5905786337817437
NatiFrid,Isagerad,0.5910643119277471
ti3627sa,Ah56015457,0.5912195776671249
selectivit,hotbot699,0.5912212528935016
lion7053,gl_xllk,0.5916762510172388
Nobleinopal,Max_B_777,0.5918050574026692
wtf25986999,nr67974926,0.5918391188713135
Meir1973782,Efke12,0.5920596453323195
lion7053,EpsteinBarr7,0.5920811120230137
mHtUq817Q1VAYag,edihoo2,0.5922098828985323
edihoo2,DanielOriii,0.5923299499884649
indianados1,OFgSTCH7IvIILSB,0.5924569427390634
edihoo2,SvetkaIL,0.5925689326060029
tami2759721463,danidin090,0.592637265773541
tami2759721463,Z87362157,0.5928295643969497
Pusha44986409,Nobleinopal,0.5928627036291886
wtf25986999,moving_bot22,0.592869714902309
wtf25986999,51JYvsb1i7LDjyW,0.5928758159947969
Nobleinopal,DoronLavi3,0.5930020816760054
ziporaortal,ptrywt21,0.5931507143304107
xrJSbVEHWcYU7up,BendavidDudi,0.5931508314935147
SwmrwnWry38466,70SKsJcTocTNevL,0.5932335815702666
igal80448046748,AmirLevy3,0.5933791730554283
selectivit,lion7053,0.5934146870687111
WryYrqwny,Ah56015457,0.5934251816918923
FrazzleUnicorn,70SKsJcTocTNevL,0.5934598467472333
AriBargar,008Maverick,0.5934607840651966
paXqueville,AmnonShulman,0.5937327982968937
smolan_with_s,AmnonShulman,0.5937791021072631
smolan_with_s,BendavidDudi,0.5938270223525268
mHtUq817Q1VAYag,AmnonShulman,0.5939302125715115
ZaguriMor13184,NacShaul,0.594193653639983
SvetkaIL,BendavidDudi,0.5944152320993362
InbalShaky,Ha_Drakon,0.5945111715683089
lion7053,Ilana80028045,0.5946437005578421
Z87362157,InbalShaky,0.5946923860446102
esterrmmm,MyWyzmn8996,0.5949606347297137
slinkysown68849,anibibist,0.5950085586050817
slinkysown68849,Efke12,0.5951084406490865
anibibist,Nobleinopal,0.5951244847580044
wtf25986999,Pusha44986409,0.595126136506259
gili_zur,Nobleinopal,0.5951536200111892
xrJSbVEHWcYU7up,FrazzleUnicorn,0.5953931596297735
arcodeAndroid,MyWyzmn8996,0.5954360592361301
xrJSbVEHWcYU7up,MyWyzmn8996,0.5955344323032503
arcodeAndroid,FrazzleUnicorn,0.59556807876222
nkfyBBkfifqyxik,NatiFrid,0.5956519647547318
kashkeshet_,KingDavid1711,0.5956607669920065
selectivit,danidin090,0.5957441247897425
lovesomebody100,NatiFrid,0.5957769010564157
tami2759721463,selectivit,0.5957783295182113
Ah56015457,008Maverick,0.5960575398824716
slinkysown68849,Max_B_777,0.596261726131518
OrwellTruth1984,BendavidDudi,0.5965820083430796
ayala25094128,BendavidDudi,0.596819240493973
babusha110,SwmrwnWry38466,0.5968997158220368
edihoo2,OrwellTruth1984,0.5969888731625594
ZaguriMor13184,MyWyzmn8996,0.5970581768297439
shogokipppp,FrazzleUnicorn,0.5971644633559224
rikiblaiberg,Nobleinopal,0.5971903185982458
lion7053,igal80448046748,0.5972388957166287
hotbot699,Z87362157,0.5973452694955986
wtf25986999,shall_miri,0.5973792056235447
shogokipppp,edihoo2,0.5974085528070149
wtf25986999,DoronLavi3,0.5974989602848285
thefardude,GYmJISSkCReYUET,0.5975252113470573
WryYrqwny,AriBargar,0.5975299330463524
MyWyzmn8996,InbalShaky,0.5975471036550368
tamim1379487781,hotbot699,0.5975954190013651
esterrmmm,Meir1973782,0.5976550197327295
Meir1973782,Max_B_777,0.597720770661811
wtf25986999,008Maverick,0.5978182991891396
DoronStaub97973,Ah56015457,0.5978654562053501
esterrmmm,KingDavid1711,0.5980106233489211
selectivit,AmirLevy3,0.5984097508436561
wtf25986999,YhwsYr,0.5984152799908478
edihoo2,70SKsJcTocTNevL,0.5984286892813476
Efke12,AmnonShulman,0.5985872047083111
Nobleinopal,Isagerad,0.598644418804133
DanielOriii,BendavidDudi,0.5986636817301312
slinkysown68849,kashkeshet_,0.5986734569148943
lion7053,levyalbertino,0.5988270673459781
SvetkaIL,FrazzleUnicorn,0.5988831955105005
yossibeber1,lion7053,0.5991964664343805
ayala25094128,Meir1973782,0.5993744010492287
xrJSbVEHWcYU7up,Z87362157,0.5993964774529076
indianados1,KingDavid1711,0.5996660995731208
Nobleinopal,51JYvsb1i7LDjyW,0.5998172869554228
arcodeAndroid,BendavidDudi,0.5998725266354376
tami2759721463,AmirLevy3,0.5999165394687722
NacShaul,AmirLevy3,0.6000560750122379
GYmJISSkCReYUET,FrazzleUnicorn,0.60015485538879
GYmJISSkCReYUET,BendavidDudi,0.6001614454034144
YhwsYr,NatiFrid,0.60026482828083
ptrywt21,OFgSTCH7IvIILSB,0.6004276853177433
slinkysown68849,YhwsYr,0.6006649996593716
DanielOriii,AmnonShulman,0.6007129392252452
nkfyBBkfifqyxik,Nobleinopal,0.6007717102356251
rikiblaiberg,Meir1973782,0.6008813750438442
babusha110,Ha_Drakon,0.6008980320738647
slinkysown68849,nr67974926,0.601054047487183
edihoo2,AlonGafni1,0.601190321623609
NatiFrid,NataniaMoshe,0.6012319513029124
Isagerad,Ah56015457,0.6013149311701619
arcodeAndroid,Ha_Drakon,0.6013184166736717
ayala25094128,AmnonShulman,0.6013190051253908
Nilsagar23,NatiFrid,0.6013210996590204
shall_miri,NatiFrid,0.6014166823210143
ZaguriMor13184,SwmrwnWry38466,0.6015616888045902
Ha_Drakon,GYmJISSkCReYUET,0.6016368052000893
slinkysown68849,rikiblaiberg,0.6016471961862168
yossibeber1,LakersssLa,0.6016564970286924
tami2759721463,LakersssLa,0.6018437407032895
wtf25986999,gili_zur,0.6019028935503639
moving_bot22,Nobleinopal,0.6019399958128595
LakersssLa,Ha_Drakon,0.6019474101420916
tami2759721463,igal80448046748,0.6019598887259471
Z87362157,LakersssLa,0.6020629224335681
yossibeber1,thefardude,0.6021054101133704
nr67974926,AmnonShulman,0.6022039166532899
Max_B_777,KingDavid1711,0.602233107174333
duct_pure,Ilana80028045,0.6022481503539645
duct_pure,danidin090,0.6023166486395917
shall_miri,Ah56015457,0.6024518758231984
xrJSbVEHWcYU7up,selectivit,0.6024916544107115
OrwellTruth1984,AmnonShulman,0.6032344824478589
duct_pure,babusha110,0.6037089012684076
yosi_shahbar,212pondi,0.6038670421136836
xrJSbVEHWcYU7up,ilan97933576,0.6039255010246373
yosishahbar,demokratya11,0.6039337970924766
ziporaortal,nkfyBBkfifqyxik,0.6039656796388515
NatiFrid,Joe02020202,0.6041041922436536
slinkysown68849,moving_bot22,0.604144669350934
thefardude,Ilana80028045,0.6041820402419781
slinkysown68849,51JYvsb1i7LDjyW,0.6042331307425145
ilan97933576,hotbot699,0.6042601647172893
Nobleinopal,Ili02Boss,0.604282998184627
naorlyn,Ha_Drakon,0.6043129187295414
wtf25986999,ti3627sa,0.6043513583773437
yossibeber1,AmirLevy3,0.6043897946416842
ziporaortal,nr67974926,0.6043983212613002
esterrmmm,edihoo2,0.6046408212947625
NatiFrid,BenipazdP,0.6047893669520177
NatiFrid,DoctoryErez,0.6048255118110328
igal80448046748,duct_pure,0.6048551985573576
edihoo2,arcodeAndroid,0.6049583649801756
selectivit,70SKsJcTocTNevL,0.6049639611311907
wtf25986999,BenipazdP,0.6052843756592596
wtf25986999,Isagerad,0.6053049772020355
YhwsYr,AriBargar,0.6053202948024744
wtf25986999,nkfyBBkfifqyxik,0.6053228734971613
YhwsYr,Nobleinopal,0.6053683240165952
lion7053,babusha110,0.6053944894037849
Amibargil,008Maverick,0.6054692574597261
lovesomebody100,Nobleinopal,0.6056171600641292
Efke12,BendavidDudi,0.6056386088907358
lovesomebody100,AriBargar,0.6056926860478637
smolan_with_s,indianados1,0.6057264344384923
BenipazdP,Ah56015457,0.6057709507047375
ziporaortal,gl_xllk,0.605802467172993
nkfyBBkfifqyxik,Ah56015457,0.6058106543448412
lovesomebody100,Ah56015457,0.6059965623895653
NatiFrid,Ili02Boss,0.6060800305579672
hotbot699,GYmJISSkCReYUET,0.6060856552083754
SwmrwnWry38466,InbalShaky,0.6062746120384858
thefardude,Max_B_777,0.6063216800165462
slinkysown68849,Pusha44986409,0.6063960889218017
slinkysown68849,gili_zur,0.6064643823147694
esterrmmm,AmnonShulman,0.6064680611249432
slinkysown68849,DoronLavi3,0.606507743973904
shall_miri,AriBargar,0.6065268655540166
shall_miri,Nobleinopal,0.6065496571117404
moshenatania,Nobleinopal,0.6065597946130463
navak50,Nobleinopal,0.6066370404939242
thefardude,ilan97933576,0.6067260992476803
gl_xllk,ZaguriMor13184,0.6067637928401628
ziporaortal,GYmJISSkCReYUET,0.606822889294227
hotbot699,AmirLevy3,0.6068247224343405
naorlyn,ilan97933576,0.6068587851151658
ptrywt21,avar14700079,0.6069225327768175
SwmrwnWry38466,NacShaul,0.6069240934400973
indianados1,ZaguriMor13184,0.606926737009569
GYmJISSkCReYUET,AmnonShulman,0.6069341299491733
slinkysown68849,008Maverick,0.6069895774776757
tamim1379487781,naorlyn,0.6070577424096483
naorlyn,duct_pure,0.607106247353026
MyWyzmn8996,GYmJISSkCReYUET,0.6071272436566587
AmnonShulman,AlonGafni1,0.6074310941392344
Isagerad,AriBargar,0.6078581241752341
Pusha44986409,Meir1973782,0.6079176290767331
moshenatania,Meir1973782,0.6079262040895195
gili_zur,Meir1973782,0.6079453458975301
Meir1973782,DoronLavi3,0.6079650826140529
NatiFrid,DoronStauber007,0.6080840820429995
kashkeshet_,Ha_Drakon,0.6082420926243154
edihoo2,Efke12,0.6083585228657598
wtf25986999,moshenatania,0.6086354005129104
xrJSbVEHWcYU7up,igal80448046748,0.6086556445200302
hotbot699,danidin090,0.6087238490960087
thefardude,lion7053,0.6088491882529593
xrJSbVEHWcYU7up,thefardude,0.6088585979381216
Ha_Drakon,70SKsJcTocTNevL,0.6088772980531784
Meir1973782,BenipazdP,0.6089526528431265
ziporaortal,arcodeAndroid,0.6089876333547937
thefardude,tami2759721463,0.6090068169762604
tami2759721463,duct_pure,0.6091127831082224
YahavYonatan,DoronStauber007,0.6093180591462748
thefardude,AmirLevy3,0.6093375271872825
yossibeber1,selectivit,0.609384721320435
nr67974926,Meir1973782,0.6093977030090622
nr67974926,KingDavid1711,0.6094654843580128
slinkysown68849,BenipazdP,0.6096859881118821
xrJSbVEHWcYU7up,edihoo2,0.6097238668290065
slinkysown68849,nkfyBBkfifqyxik,0.6098018989613807
Nobleinopal,BenipazdP,0.609897346876809
nkfyBBkfifqyxik,AriBargar,0.6099442115553314
Nobleinopal,DoctoryErez,0.6099549075455942
slinkysown68849,Isagerad,0.6100799231254442
paXqueville,indianados1,0.6101792700133049
gili_zur,edihoo2,0.6101880993379292
YhwsYr,Ah56015457,0.6103401712730795
DoctoryErez,Ah56015457,0.6104261555651858
tami2759721463,Ilana80028045,0.6106103234493327
ShbrYwsy,212pondi,0.6106594191769952
yossibeber1,tami2759721463,0.6107167681945763
tamim1379487781,InbalShaky,0.6107491050853208
shogokipppp,KingDavid1711,0.6107769739988069
igal80448046748,Ilana80028045,0.6108220975555982
lion7053,LakersssLa,0.6108915497519664
nkfyBBkfifqyxik,MyWyzmn8996,0.6108940101025402
nr67974926,GYmJISSkCReYUET,0.6108982207834615
esterrmmm,SwmrwnWry38466,0.6109487097044892
hotbot699,LakersssLa,0.6109881512068439
ptrywt21,NacShaul,0.6110358672897405
Max_B_777,AmnonShulman,0.6110991213743491
YhwsYr,Meir1973782,0.6111707428849592
igal80448046748,LakersssLa,0.611218080063161
Z87362157,70SKsJcTocTNevL,0.6112229545113306
esterrmmm,BendavidDudi,0.6112355200853148
igal80448046748,70SKsJcTocTNevL,0.6113748887152464
naorlyn,igal80448046748,0.6114962404883797
Ili02Boss,Ah56015457,0.6116220749293241
selectivit,LakersssLa,0.6117778619885215
BendavidDudi,AlonGafni1,0.612180366391835
wtf25986999,lovesomebody100,0.6122790572754658
BendavidDudi,51JYvsb1i7LDjyW,0.6124916002795441
